codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada
460,79,Pº PRADO-PZA.PLATERIA MTNEZ.,N15,Paseo del Prado 22,28014,1
460,79,Pº PRADO-PZA.PLATERIA MTNEZ.,N17,Paseo del Prado 22,28014,1
460,79,Pº PRADO-PZA.PLATERIA MTNEZ.,N25,Paseo del Prado 22,28014,1
460,79,Pº PRADO-PZA.PLATERIA MTNEZ.,N26,Paseo del Prado 22,28014,1
460,79,Pº PRADO-PZA.PLATERIA MTNEZ.,N9,Paseo del Prado 22,28014,1
461,81,Pº PRADO-ATOCHA,1,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,10,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,14,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,27,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,34,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,37,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,45,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,C03,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,E1,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N10,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N11,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N12,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N13,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N14,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N15,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N17,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N25,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N26,Paseo del Prado 48,28014,1
461,81,Pº PRADO-ATOCHA,N9,Paseo del Prado 48,28014,1
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,10,Paseo de la Reina Cristina 22,28014,3
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,14,Paseo de la Reina Cristina 22,28014,3
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,26,Paseo de la Reina Cristina 22,28014,3
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,32,Paseo de la Reina Cristina 22,28014,3
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,C2,Paseo de la Reina Cristina 22,28014,3
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,N9,Paseo de la Reina Cristina 22,28014,3
464,2048,Pº REINA CRISTINA-ANDRES TORREJON,NC2,Paseo de la Reina Cristina 22,28014,3
465,2050,CAVANILLES-PZA.MARIANO CAVIA,10,Calle de Cavanilles 10,28007,3
466,2052,CAVANILLES-ABTAO,10,Parti de Cavanilles 36,28007,3
467,1435,DR.ESQUERDO-CAVANILLES,10,Calle del Doctor Esquerdo 148,28007,3
467,1435,DR.ESQUERDO-CAVANILLES,56,Calle del Doctor Esquerdo 148,28007,3
467,1435,DR.ESQUERDO-CAVANILLES,156,Calle del Doctor Esquerdo 148,28007,3
470,2059,MONTE IGUELDO-MARIA BOSCH,10,Avda del Monte Igueldo 10,28053,13
470,2059,MONTE IGUELDO-MARIA BOSCH,24,Avda del Monte Igueldo 10,28053,13
470,2059,MONTE IGUELDO-MARIA BOSCH,111,Avda del Monte Igueldo 10,28053,13
470,2059,MONTE IGUELDO-MARIA BOSCH,310,Avda del Monte Igueldo 10,28053,13
472,4861,ARROYO OLIVAR-MONTE PERDIDO,10,Calle del Arroyo del Olivar 56,28053,13
473,2064,ARROYO OLIVAR-C.MARTIN ALVAREZ,10,Calle del Arroyo del Olivar 70,28018,13
352,4306,AV.SENECA-TRV. ANTONIO NEBRIJA,U,Avda de Séneca SN,28040,9
353,1966,RAMIREZ DE PRADO-VARA DE REY,8,Calle de Ramírez de Prado 4,28045,2
354,1967,MENDEZ ALVARO-MENESES,8,Calle de Méndez Álvaro 54,28045,2
354,1967,MENDEZ ALVARO-MENESES,102,Calle de Méndez Álvaro 54,28045,2
354,1967,MENDEZ ALVARO-MENESES,152,Calle de Méndez Álvaro 54,28045,2
354,1967,MENDEZ ALVARO-MENESES,N11,Calle de Méndez Álvaro 54,28045,2
354,1967,MENDEZ ALVARO-MENESES,N13,Calle de Méndez Álvaro 54,28045,2
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,8,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,10,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,24,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,37,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,54,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,56,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,57,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,136,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,141,Avda de la Ciudad de Barcelona 208,28007,3
357,1410,AV.CDAD.BARCELONA-LUIS MITJANS,310,Avda de la Ciudad de Barcelona 208,28007,3
359,1980,AV.PEÑA PRIETA-FRANCISCO IGLESIAS,8,Avda de Peña Prieta 24,28038,13
359,1980,AV.PEÑA PRIETA-FRANCISCO IGLESIAS,113,Avda de Peña Prieta 24,28038,13
359,1980,AV.PEÑA PRIETA-FRANCISCO IGLESIAS,141,Avda de Peña Prieta 24,28038,13
362,1986,SIERRA TOLEDANA-PATIO SANTIAGO,8,Calle de Sierra Toledana 42,28038,13
362,1986,SIERRA TOLEDANA-PATIO SANTIAGO,113,Calle de Sierra Toledana 42,28038,13
363,5472,AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR,8,Avda de Moratalaz 44,28030,14
363,5472,AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR,20,Avda de Moratalaz 44,28030,14
1048,44,Pº CASTELLANA-PZA.DE LIMA,27,Paseo de la Castellana 142,28046,5
1048,44,Pº CASTELLANA-PZA.DE LIMA,40,Paseo de la Castellana 142,28046,5
1048,44,Pº CASTELLANA-PZA.DE LIMA,126,Paseo de la Castellana 142,28046,5
1048,44,Pº CASTELLANA-PZA.DE LIMA,147,Paseo de la Castellana 142,28046,5
1048,44,Pº CASTELLANA-PZA.DE LIMA,150,Paseo de la Castellana 142,28046,5
1052,38,Pº CASTELLANA-RAFAEL SALGADO,27,Plaza de Manolete 1,28046,6
1052,38,Pº CASTELLANA-RAFAEL SALGADO,40,Plaza de Manolete 1,28046,6
1052,38,Pº CASTELLANA-RAFAEL SALGADO,126,Plaza de Manolete 1,28046,6
1052,38,Pº CASTELLANA-RAFAEL SALGADO,147,Plaza de Manolete 1,28046,6
1053,83,PZA.EMPERADOR CARLOS V,27,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,34,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,C03,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,C1,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,N12,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,N15,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,N17,Plaza del Emperador Carlos V 7,28012,1
1053,83,PZA.EMPERADOR CARLOS V,NC1,Plaza del Emperador Carlos V 7,28012,1
1054,84,RONDA DE ATOCHA,27,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,34,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,36,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,41,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,119,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,C03,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,C1,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,N12,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,N15,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,N17,Ronda de Atocha 32,28012,1
1054,84,RONDA DE ATOCHA,NC1,Ronda de Atocha 32,28012,1
1055,163,PUERTA DE ALCALA,28,Plaza de la Independencia 5,28001,4
1058,4380,CENTRO DE CARGA AEREA 4,114,Avda  Central 16,28042,21
1060,956,POETA BLAS DE OTERO-Mª TERESA SAENZ HEREDIA,71,Calle de José Luis de Arrese 5,28017,15
1063,2936,VILLUERCAS-BARROS,102,Calle de Villuercas 33,28053,13
1065,3199,ALIANZA-UNANIMIDAD,23,Calle de la Alianza 41,28041,17
1065,3199,ALIANZA-UNANIMIDAD,123,Calle de la Alianza 41,28041,17
1066,970,FCO.VILLAESPESA-EZEQUIEL SOLANA,28,Calle de Francisco Villaespesa 16,28017,15
1066,970,FCO.VILLAESPESA-EZEQUIEL SOLANA,N6,Calle de Francisco Villaespesa 16,28017,15
1067,2459,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,47,Calle de Antonia Rodríguez Sacristán SN,28044,11
1067,2459,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,121,Calle de Antonia Rodríguez Sacristán SN,28044,11
1067,2459,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,131,Calle de Antonia Rodríguez Sacristán SN,28044,11
1071,984,EMILIO MUÑOZ-MIGUEL YUSTE,28,Calle de Emilio Muñoz SN,28037,20
1072,986,CRONOS-SAN ROMUALDO,28,Calle de Cronos 12,28037,20
1072,986,CRONOS-SAN ROMUALDO,153,Calle de Cronos 12,28037,20
1073,5155,PZA.CRONOS,28,Plaza de Cronos 4,28037,20
1073,5155,PZA.CRONOS,153,Plaza de Cronos 4,28037,20
1076,994,LUCANO-AQUILES,140,Calle de Lucano 12,28022,20
1076,994,LUCANO-AQUILES,N5,Calle de Lucano 12,28022,20
1080,3943,CANAL DE BOSFORO-ESFINGE,28,Calle del Canal de Bósforo 62,28022,20
1081,993,SAN MARIANO-NECTAR,28,Calle de San Mariano 37,28022,20
1081,993,SAN MARIANO-NECTAR,48,Calle de San Mariano 37,28022,20
1081,993,SAN MARIANO-NECTAR,N5,Calle de San Mariano 37,28022,20
1082,991,NECTAR-AV.CANILLEJAS,28,Calle del Néctar 1,28022,20
1082,991,NECTAR-AV.CANILLEJAS,N5,Calle del Néctar 1,28022,20
1083,989,PZA.CRONOS,28,Calle de Cronos SN,28037,20
1083,989,PZA.CRONOS,153,Calle de Cronos SN,28037,20
1084,987,CRONOS-SAN ROMUALDO,28,Calle de Cronos 12,28037,20
1084,987,CRONOS-SAN ROMUALDO,153,Calle de Cronos 12,28037,20
1089,1107,PAYASO FOFO-SIERRA BERMEJA,103,Calle del Payaso Fofó 9,28018,13
1091,1109,PAYASO FOFO-AV.ALBUFERA,103,Calle del Payaso Fofó 3,28018,13
582,794,Pº CASTELLANA-MARIA DE MOLINA,12,Plaza del Doctor Marañón 70,28046,5
582,794,Pº CASTELLANA-MARIA DE MOLINA,45,Plaza del Doctor Marañón 70,28046,5
850,1235,ROBERTO DOMINGO-AV.DONOSTIARRA,21,Calle de Roberto Domingo 3,28028,4
853,681,ALCALA-HERMOSILLA,21,Calle de Alcalá 165,28006,4
853,681,ALCALA-HERMOSILLA,43,Calle de Alcalá 165,28006,4
853,681,ALCALA-HERMOSILLA,53,Calle de Alcalá 165,28006,4
853,681,ALCALA-HERMOSILLA,146,Calle de Alcalá 165,28006,4
853,681,ALCALA-HERMOSILLA,N5,Calle de Alcalá 165,28006,4
853,681,ALCALA-HERMOSILLA,N7,Calle de Alcalá 165,28006,4
856,675,GOYA-PRINCIPE VERGARA,21,Calle de Goya 63,28001,4
856,675,GOYA-PRINCIPE VERGARA,53,Calle de Goya 63,28001,4
858,671,GOYA-SERRANO,21,Calle de Goya 7,28001,4
858,671,GOYA-SERRANO,53,Calle de Goya 7,28001,4
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,1,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,44,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,62,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,82,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,132,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,138,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,C2,Calle de Isaac Peral 8,28015,9
27,4022,ISAAC PERAL-FERNANDEZ DE LOS RIOS,N21,Calle de Isaac Peral 8,28015,9
455,449,SERRANO-MARQUES VILLAMAGNA,1,Calle de Serrano 66,28001,4
455,449,SERRANO-MARQUES VILLAMAGNA,9,Calle de Serrano 66,28001,4
455,449,SERRANO-MARQUES VILLAMAGNA,19,Calle de Serrano 66,28001,4
455,449,SERRANO-MARQUES VILLAMAGNA,51,Calle de Serrano 66,28001,4
455,449,SERRANO-MARQUES VILLAMAGNA,74,Calle de Serrano 66,28001,4
455,449,SERRANO-MARQUES VILLAMAGNA,N4,Calle de Serrano 66,28001,4
1367,647,AVDA. AVIACION-MONROY,39,Avda de la Aviación 14,28044,10
1367,647,AVDA. AVIACION-MONROY,139,Avda de la Aviación 14,28044,10
1367,647,AVDA. AVIACION-MONROY,N19,Avda de la Aviación 14,28044,10
1370,899,Pº EXTREMADURA Nº 445,39,Paseo de Extremadura 445,28024,10
1370,899,Pº EXTREMADURA Nº 445,N19,Paseo de Extremadura 445,28024,10
1374,3555,LUCHANA-FRANCISCO DE ROJAS,37,Calle de Luchana 24,28010,7
1374,3555,LUCHANA-FRANCISCO DE ROJAS,40,Calle de Luchana 24,28010,7
1374,3555,LUCHANA-FRANCISCO DE ROJAS,147,Calle de Luchana 24,28010,7
1297,2324,SEBASTIAN ALVARO,36,Calle de Sebastián Álvaro SN,28024,10
1301,889,Pº EXTREMADURA-SAN MANUEL,36,Paseo de Extremadura 325,28011,10
1301,889,Pº EXTREMADURA-SAN MANUEL,39,Paseo de Extremadura 325,28011,10
1301,889,Pº EXTREMADURA-SAN MANUEL,N19,Paseo de Extremadura 325,28011,10
1305,2320,JUAN DUQUE-MORENO NIETO,36,Calle de Juan Duque 24,28005,2
1305,2320,JUAN DUQUE-MORENO NIETO,50,Calle de Juan Duque 24,28005,2
1310,2311,Pº IMPERIAL-GTA.PIRAMIDES,36,Paseo  Imperial 50,28005,2
1310,2311,Pº IMPERIAL-GTA.PIRAMIDES,62,Paseo  Imperial 50,28005,2
1226,355,JOAQUIN TURINA-POLVORANCA,34,Calle de Joaquín Turina 42,28044,11
1231,367,OLIVA DE PLASENCIA-BLAS CABRERA,34,Calle de Oliva de Plasencia 26,28044,10
1236,372,AV.LAS AGUILAS-CERCANIAS,17,Avda del General Fanjul 110,28044,10
1236,372,AV.LAS AGUILAS-CERCANIAS,34,Avda del General Fanjul 110,28044,10
1160,2260,PZA.ACHICORIA,31,Plaza de Achicoria 2,28047,10
1168,2254,SEGOVIA-VIRGEN DEL PUERTO,31,Calle de Segovia 69,28005,2
1168,2254,SEGOVIA-VIRGEN DEL PUERTO,50,Calle de Segovia 69,28005,2
1168,2254,SEGOVIA-VIRGEN DEL PUERTO,65,Calle de Segovia 69,28005,2
1172,1434,DR.ESQUERDO-PZA.CONDE CASAL,32,Calle del Doctor Esquerdo 173,28007,3
1172,1434,DR.ESQUERDO-PZA.CONDE CASAL,56,Calle del Doctor Esquerdo 173,28007,3
1172,1434,DR.ESQUERDO-PZA.CONDE CASAL,143,Calle del Doctor Esquerdo 173,28007,3
1172,1434,DR.ESQUERDO-PZA.CONDE CASAL,156,Calle del Doctor Esquerdo 173,28007,3
1182,2294,VALDEBERNARDO-HACIENDA PAVONES,32,Calle de Valdebernardo 23,28030,14
1095,957,POETA BLAS DE OTERO-Mª TERESA SAENZ HEREDIA,71,Calle de José Luis de Arrese 10,28017,15
1103,2229,PRINCIPE DE VERGARA-AYALA,29,Calle de Ayala 51,28001,4
1103,2229,PRINCIPE DE VERGARA-AYALA,52,Calle de Ayala 51,28001,4
1103,2229,PRINCIPE DE VERGARA-AYALA,N2,Calle de Ayala 51,28001,4
674,521,FDEZ.DE LOS RIOS-GUZMAN EL BUENO,16,Calle de Fernández de los Ríos 65,28015,7
674,521,FDEZ.DE LOS RIOS-GUZMAN EL BUENO,61,Calle de Fernández de los Ríos 65,28015,7
675,523,FDEZ.DE LOS RIOS-MAGALLANES,16,Calle de Fernández de los Ríos 3,28015,7
675,523,FDEZ.DE LOS RIOS-MAGALLANES,61,Calle de Fernández de los Ríos 3,28015,7
677,525,ELOY GONZALO-JUAN DE AUSTRIA,16,Calle de Eloy Gonzalo 36,28010,7
677,525,ELOY GONZALO-JUAN DE AUSTRIA,61,Calle de Eloy Gonzalo 36,28010,7
678,4370,SANTA PRISCA,15,Calle de Santa Prisca 3,28017,15
686,115,AV.PIO XII-CENTRO COMERCIAL,16,Avda de Pío XII SN,28016,5
686,115,AV.PIO XII-CENTRO COMERCIAL,29,Avda de Pío XII SN,28016,5
686,115,AV.PIO XII-CENTRO COMERCIAL,150,Avda de Pío XII SN,28016,5
686,115,AV.PIO XII-CENTRO COMERCIAL,N1,Avda de Pío XII SN,28016,5
687,117,AV.PIO XII-COMANDANTE FRANCO,16,Avda de Pío XII 18,28016,5
687,117,AV.PIO XII-COMANDANTE FRANCO,29,Avda de Pío XII 18,28016,5
687,117,AV.PIO XII-COMANDANTE FRANCO,150,Avda de Pío XII 18,28016,5
687,117,AV.PIO XII-COMANDANTE FRANCO,N1,Avda de Pío XII 18,28016,5
690,118,AV.PIO XII-NUNCIATURA,16,Avda de Pío XII 77,28016,5
690,118,AV.PIO XII-NUNCIATURA,150,Avda de Pío XII 77,28016,5
692,114,AV.PIO XII-CENTRO COMERCIAL,16,Avda de Pío XII 23,28016,5
692,114,AV.PIO XII-CENTRO COMERCIAL,29,Avda de Pío XII 23,28016,5
692,114,AV.PIO XII-CENTRO COMERCIAL,150,Avda de Pío XII 23,28016,5
692,114,AV.PIO XII-CENTRO COMERCIAL,N1,Avda de Pío XII 23,28016,5
695,417,AV.DR.ARCE-PZA.SANTA GEMA,16,Avda del Doctor Arce 31,28002,5
695,417,AV.DR.ARCE-PZA.SANTA GEMA,19,Avda del Doctor Arce 31,28002,5
704,540,FERNANDO EL CATOLICO-MAGALLANES,16,Calle de Fernando el Católico 1,28015,7
704,540,FERNANDO EL CATOLICO-MAGALLANES,61,Calle de Fernando el Católico 1,28015,7
705,541,FERNANDO EL CATOLICO-VALLEHERMOSO,16,Calle de Fernando el Católico 21,28015,7
705,541,FERNANDO EL CATOLICO-VALLEHERMOSO,61,Calle de Fernando el Católico 21,28015,7
574,781,MQUES.DE ZAFRA-MQUES.MONDEJAR,12,Paseo del Marqués de Zafra 9,28028,4
575,782,FCO.SILVELA-PZA.M.BECERRA,12,Calle de Francisco Silvela 4,28028,4
575,782,FCO.SILVELA-PZA.M.BECERRA,43,Calle de Francisco Silvela 4,28028,4
575,782,FCO.SILVELA-PZA.M.BECERRA,56,Calle de Francisco Silvela 4,28028,4
575,782,FCO.SILVELA-PZA.M.BECERRA,210,Calle de Francisco Silvela 4,28028,4
575,782,FCO.SILVELA-PZA.M.BECERRA,C2,Calle de Francisco Silvela 4,28028,4
576,784,FCO.SILVELA-AZCONA,12,Calle de Francisco Silvela 34,28028,4
576,784,FCO.SILVELA-AZCONA,56,Calle de Francisco Silvela 34,28028,4
576,784,FCO.SILVELA-AZCONA,210,Calle de Francisco Silvela 34,28028,4
576,784,FCO.SILVELA-AZCONA,C2,Calle de Francisco Silvela 34,28028,4
576,784,FCO.SILVELA-AZCONA,NC2,Calle de Francisco Silvela 34,28028,4
5426,3727,EDUARDO BARREIROS-AV.POBLADOS,76,Calle de Eduardo Barreiros 15,28041,12
478,4540,AV.PALOMERAS-PUERTO DEL PICO,10,Avda de Palomeras 152,28018,13
480,2077,EXTREMEÑOS-AV.PABLO NERUDA,10,Calle de los Extremeños 1,28018,13
480,2077,EXTREMEÑOS-AV.PABLO NERUDA,N10,Calle de los Extremeños 1,28018,13
481,2079,EXTREMEÑOS-AV.RAFAEL ALBERTI,10,Calle de los Extremeños 5,28018,13
482,2081,RAFAEL ALBERTI-ARAGONESES,10,Avda de Rafael Alberti 53,28018,13
482,2081,RAFAEL ALBERTI-ARAGONESES,144,Avda de Rafael Alberti 53,28018,13
486,2084,VILLALOBOS-LEONESES,10,Calle de Villalobos 3,28018,13
486,2084,VILLALOBOS-LEONESES,144,Calle de Villalobos 3,28018,13
487,2082,RAFAEL ALBERTI-ARAGONESES,10,Avda de Rafael Alberti 51,28018,13
487,2082,RAFAEL ALBERTI-ARAGONESES,144,Avda de Rafael Alberti 51,28018,13
487,2082,RAFAEL ALBERTI-ARAGONESES,N10,Avda de Rafael Alberti 51,28018,13
491,2074,AV.PALOMERAS-PUERTO DEL PICO,10,Avda de Palomeras 143,28018,13
492,2073,AV.PALOMERAS-PEDRO LABORDE,10,Avda de Palomeras 126,28018,13
494,2069,ARROYO OLIVAR-JESUS JIMENEZ,10,Calle del Arroyo del Olivar SN,28018,13
495,2067,ARROYO OLIVAR-TTE.MUÑOZ DIAZ,10,Calle del Arroyo del Olivar 51,28018,13
500,2057,AV.CDAD.BARCELONA-M30,8,Avda de la Ciudad de Barcelona 107,28007,3
500,2057,AV.CDAD.BARCELONA-M30,24,Avda de la Ciudad de Barcelona 107,28007,3
500,2057,AV.CDAD.BARCELONA-M30,54,Avda de la Ciudad de Barcelona 107,28007,3
500,2057,AV.CDAD.BARCELONA-M30,57,Avda de la Ciudad de Barcelona 107,28007,3
500,2057,AV.CDAD.BARCELONA-M30,141,Avda de la Ciudad de Barcelona 107,28007,3
501,1978,AV.CDAD.BARCELONA-PACIFICO,8,Avda de la Ciudad de Barcelona 81,28007,3
501,1978,AV.CDAD.BARCELONA-PACIFICO,136,Avda de la Ciudad de Barcelona 81,28007,3
501,1978,AV.CDAD.BARCELONA-PACIFICO,310,Avda de la Ciudad de Barcelona 81,28007,3
502,2055,CAVANILLES-DR.ESQUERDO,10,Calle de Cavanilles 51,28007,3
504,2051,CAVANILLES-PZA.MARIANO CAVIA,10,Calle de Cavanilles 1,28007,3
377,850,ENCOMIENDA PALACIOS-PICO ARTILLEROS,8,Calle de la Encomienda de Palacios 53,28030,14
377,850,ENCOMIENDA PALACIOS-PICO ARTILLEROS,20,Calle de la Encomienda de Palacios 53,28030,14
377,850,ENCOMIENDA PALACIOS-PICO ARTILLEROS,N8,Calle de la Encomienda de Palacios 53,28030,14
378,844,ENCOMIENDA DE PALACIOS-ARROYO FONTARRON,8,Calle de la Encomienda de Palacios 1,28030,14
378,844,ENCOMIENDA DE PALACIOS-ARROYO FONTARRON,20,Calle de la Encomienda de Palacios 1,28030,14
380,1991,ARROYO FONTARRON-CORR.J.FCO.LUJAN,8,Calle del Arroyo Fontarrón 55,28030,14
381,1989,ARROYO FONTARRON-PZA.ENCUENTRO,8,Calle del Arroyo Fontarrón 1,28030,14
384,1988,PZA.CORR.ALONSO AGUILAR,8,Plaza del Corregidor Alonso de Aguilar 6,28030,14
384,1988,PZA.CORR.ALONSO AGUILAR,113,Plaza del Corregidor Alonso de Aguilar 6,28030,14
385,1987,SIERRA ELVIRA-SIERRA TOLEDANA,8,Calle de Sierra Elvira 39,28038,13
385,1987,SIERRA ELVIRA-SIERRA TOLEDANA,113,Calle de Sierra Elvira 39,28038,13
386,4596,SIERRA ELVIRA-JULIAN DEL CERRO,8,Calle de Sierra Elvira 29,28038,13
386,4596,SIERRA ELVIRA-JULIAN DEL CERRO,113,Calle de Sierra Elvira 29,28038,13
387,1983,AV.PEÑA PRIETA-PILAR RUEDA,8,Avda de Peña Prieta 65,28038,13
387,1983,AV.PEÑA PRIETA-PILAR RUEDA,113,Avda de Peña Prieta 65,28038,13
392,1970,MENDEZ ALVARO-PEDRO BOSCH,8,Calle de Méndez Álvaro 64,28045,2
392,1970,MENDEZ ALVARO-PEDRO BOSCH,102,Calle de Méndez Álvaro 64,28045,2
392,1970,MENDEZ ALVARO-PEDRO BOSCH,152,Calle de Méndez Álvaro 64,28045,2
392,1970,MENDEZ ALVARO-PEDRO BOSCH,N11,Calle de Méndez Álvaro 64,28045,2
392,1970,MENDEZ ALVARO-PEDRO BOSCH,N13,Calle de Méndez Álvaro 64,28045,2
394,1971,MENDEZ ALVARO-COMERCIO,8,Calle de Méndez Álvaro 33,28045,2
394,1971,MENDEZ ALVARO-COMERCIO,102,Calle de Méndez Álvaro 33,28045,2
394,1971,MENDEZ ALVARO-COMERCIO,152,Calle de Méndez Álvaro 33,28045,2
394,1971,MENDEZ ALVARO-COMERCIO,N11,Calle de Méndez Álvaro 33,28045,2
394,1971,MENDEZ ALVARO-COMERCIO,N13,Calle de Méndez Álvaro 33,28045,2
396,1973,ANCORA-MENDEZ ALVARO,8,Calle de Áncora 45,28045,2
396,1973,ANCORA-MENDEZ ALVARO,102,Calle de Áncora 45,28045,2
397,3593,PALOS DE LA FRONTERA-Pº STA.Mª CABEZA,55,Calle de Palos de la Frontera 15,28045,2
1106,2235,PRINCIPE DE VERGARA-MARIA DE MOLINA,N2,Calle del Príncipe de Vergara 100,28006,5
1998,1358,ISLA DE AROSA-ISLAS CIES,83,Calle de la Isla de Arosa 41,28035,8
1998,1358,ISLA DE AROSA-ISLAS CIES,133,Calle de la Isla de Arosa 41,28035,8
1998,1358,ISLA DE AROSA-ISLAS CIES,N21,Calle de la Isla de Arosa 41,28035,8
2863,1657,ANTONIO MACHADO-VALDERRODRIGO,127,Calle de Antonio Machado 38,28035,9
2863,1657,ANTONIO MACHADO-VALDERRODRIGO,132,Calle de Antonio Machado 38,28035,9
2863,1657,ANTONIO MACHADO-VALDERRODRIGO,N21,Calle de Antonio Machado 38,28035,9
2974,1515,CESAR MANRIQUE-LA CABRERA,42,Calle de César Manrique 7,28035,8
2974,1515,CESAR MANRIQUE-LA CABRERA,127,Calle de César Manrique 7,28035,8
2974,1515,CESAR MANRIQUE-LA CABRERA,132,Calle de César Manrique 7,28035,8
2974,1515,CESAR MANRIQUE-LA CABRERA,N21,Calle de César Manrique 7,28035,8
3405,1596,VENTISQUERO CONDESA-C.HERRERA ORIA,64,Avda del Ventisquero de la Condesa 2,28035,8
3405,1596,VENTISQUERO CONDESA-C.HERRERA ORIA,N21,Avda del Ventisquero de la Condesa 2,28035,8
4024,1564,CERRO MINGUETE-VENTISQUERO DE LA CONDESA,N21,Calle del Cerro Minguete 10,28035,8
1649,1552,RAMON GOMEZ SERNA-JULIO CALVO,49,Calle de Ramón Gómez de la Serna 12,28035,8
435,2036,LOPEZ DE HOYOS-BIOSCA,9,Calle de López de Hoyos 363,28043,16
435,2036,LOPEZ DE HOYOS-BIOSCA,72,Calle de López de Hoyos 363,28043,16
435,2036,LOPEZ DE HOYOS-BIOSCA,N2,Calle de López de Hoyos 363,28043,16
437,3928,LOPEZ DE HOYOS-GTA.LUIS ROSALES,9,Calle de López de Hoyos SN,28043,16
