,codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada,longitud,latitud
203,1881,2617,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,145,Avda de Santa Eugenia 58,28031,18,-3.60945632278242,40.3805058059826
204,1881,2617,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,N9,Avda de Santa Eugenia 58,28031,18,-3.60945632278242,40.3805058059826
205,1884,2614,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,63,Avda de Santa Eugenia SN,28031,18,-3.60410613514368,40.3824302450681
206,1884,2614,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,145,Avda de Santa Eugenia SN,28031,18,-3.60410613514368,40.3824302450681
207,1884,2614,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,N9,Avda de Santa Eugenia SN,28031,18,-3.60410613514368,40.3824302450681
208,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,1,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
209,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,44,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
210,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,62,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
211,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,82,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
212,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,132,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
213,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,138,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
214,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,C1,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
215,1499,4021,ISAAC PERAL-FERNANDEZ DE LOS RIOS,N21,Calle de Isaac Peral 8,28015,7,-3.71809084847928,40.4358069963134
216,1501,2394,GRAL.IBAÑEZ IBERO-AV.REINA VICTORIA,44,Calle del General Ibáñez de Ibero 1,28003,7,-3.7102914610287,40.4464767165242
217,1501,2394,GRAL.IBAÑEZ IBERO-AV.REINA VICTORIA,N21,Calle del General Ibáñez de Ibero 1,28003,7,-3.7102914610287,40.4464767165242
218,1502,1666,DR.FEDERICO RUBIO-ALMANSA,44,Avda del Doctor Federico Rubio y Galí 16,28039,6,-3.70889348376799,40.449233026599096
219,1502,1666,DR.FEDERICO RUBIO-ALMANSA,127,Avda del Doctor Federico Rubio y Galí 16,28039,6,-3.70889348376799,40.449233026599096
220,1502,1666,DR.FEDERICO RUBIO-ALMANSA,N21,Avda del Doctor Federico Rubio y Galí 16,28039,6,-3.70889348376799,40.449233026599096
221,1503,1668,DR.FEDERICO RUBIO-ABEL,44,Avda del Doctor Federico Rubio y Galí 32,28039,6,-3.70940322355,40.4506082794802
222,1503,1668,DR.FEDERICO RUBIO-ABEL,127,Avda del Doctor Federico Rubio y Galí 32,28039,6,-3.70940322355,40.4506082794802
223,1506,2398,DR.FEDERICO RUBIO-FCO.DE DIEGO,44,Avda del Doctor Federico Rubio y Galí 100,28040,9,-3.71430304126214,40.4556051642546
224,1508,1676,OFELIA NIETO-FRANCOS RODRIGUEZ,44,Calle de Ofelia Nieto 4,28039,6,-3.71101481781302,40.4580668379631
225,1508,1676,OFELIA NIETO-FRANCOS RODRIGUEZ,128,Calle de Ofelia Nieto 4,28039,6,-3.71101481781302,40.4580668379631
226,1510,2402,OFELIA NIETO-Pº DIRECCION,44,Paseo de la Dirección SN,28039,6,-3.70738828034261,40.4631611043611
227,1512,2403,OFELIA NIETO-Pº DIRECCION,44,Paseo de la Dirección SN,28039,6,-3.70762271625718,40.4632317433948
228,1514,1677,OFELIA NIETO-FRANCOS RODRIGUEZ,44,Calle de Ofelia Nieto 5,28039,9,-3.71132211851377,40.4581280130852
229,1514,1677,OFELIA NIETO-FRANCOS RODRIGUEZ,128,Calle de Ofelia Nieto 5,28039,9,-3.71132211851377,40.4581280130852
230,1516,2399,DR.FEDERICO RUBIO-FCO.DIEGO,44,Avda del Doctor Federico Rubio y Galí 67,28040,9,-3.7145968252981,40.4555042525188
231,1517,2397,DR.FEDERICO RUBIO Y GALI-AV.PABLO IGLESIAS,44,Avda del Doctor Federico Rubio y Galí 82,28040,9,-3.71283451333721,40.4527944049387
232,1518,1671,DR.FEDERICO RUBIO-JERONIMA LLORENTE,44,Avda del Doctor Federico Rubio y Galí 45,28039,6,-3.70990459879695,40.4523079044439
233,1518,1671,DR.FEDERICO RUBIO-JERONIMA LLORENTE,127,Avda del Doctor Federico Rubio y Galí 45,28039,6,-3.70990459879695,40.4523079044439
234,1518,1671,DR.FEDERICO RUBIO-JERONIMA LLORENTE,N21,Avda del Doctor Federico Rubio y Galí 45,28039,6,-3.70990459879695,40.4523079044439
235,1519,1669,DR.FEDERICO RUBIO-ABEL,44,Avda del Doctor Federico Rubio y Galí 21,28039,6,-3.7095915239398,40.4505710896087
236,1519,1669,DR.FEDERICO RUBIO-ABEL,127,Avda del Doctor Federico Rubio y Galí 21,28039,6,-3.7095915239398,40.4505710896087
237,1522,2393,SAN FCO.DE SALES-GUZMAN EL BUENO,44,Paseo de San Francisco de Sales 33,28003,7,-3.71319775009676,40.442512910717
238,1522,2393,SAN FCO.DE SALES-GUZMAN EL BUENO,N21,Paseo de San Francisco de Sales 33,28003,7,-3.71319775009676,40.442512910717
239,1527,2101,LAGO CALAFATE,310,Calle del Lago Calafate 18,28018,13,-3.64962989907789,40.3840082699953
240,1530,1415,AV.REINA VICTORIA-GRAL.I.IBERO,45,Avda de la Reina Victoria 39,28003,7,-3.71108713254504,40.4466565167927
241,1530,1415,AV.REINA VICTORIA-GRAL.I.IBERO,C1,Avda de la Reina Victoria 39,28003,7,-3.71108713254504,40.4466565167927
242,1530,1415,AV.REINA VICTORIA-GRAL.I.IBERO,F,Avda de la Reina Victoria 39,28003,7,-3.71108713254504,40.4466565167927
243,1530,1415,AV.REINA VICTORIA-GRAL.I.IBERO,NC1,Avda de la Reina Victoria 39,28003,7,-3.71108713254504,40.4466565167927
244,5430,5215,"CALLE DE MIRABEL, 3",N19,Calle de Mirabel 4,28044,10,-3.78122493034928,40.376208847997
245,3534,3119,MARQUESADO STA.MARTA-FERNANDO MIJARES,114,Calle del Marquesado de Santa Marta 12,28027,20,-3.62239059446749,40.447784335436
246,3534,3119,MARQUESADO STA.MARTA-FERNANDO MIJARES,N4,Calle del Marquesado de Santa Marta 12,28027,20,-3.62239059446749,40.447784335436
247,3539,4675,STA.ENGRACIA-CARACAS,3,Calle de Santa Engracia 20,28010,7,-3.69671019174008,40.4308114902558
248,3543,3409,AV.NIZA-LAS MUSAS,38,Avda de Niza 59,28022,20,-3.60776021507936,40.432528660529
249,3543,3409,AV.NIZA-LAS MUSAS,E2,Avda de Niza 59,28022,20,-3.60776021507936,40.432528660529
250,3545,1327,DR.GARCIA TAPIA-FTE.CARRANTONA,30,Avda del Doctor García Tapia 155,28030,14,-3.63183097902305,40.4080573866494
251,3545,1327,DR.GARCIA TAPIA-FTE.CARRANTONA,N8,Avda del Doctor García Tapia 155,28030,14,-3.63183097902305,40.4080573866494
252,3558,1501,AV.BETANZOS-CHANTADA,42,Avda de Betanzos 18,28029,8,-3.71166525170076,40.4735897877292
253,3560,1826,INDALECIO PRIETO-LOS PINILLAS,8,Bulv de Indalecio Prieto 27,28032,19,-3.62140665106483,40.3998524460189
254,3560,1826,INDALECIO PRIETO-LOS PINILLAS,71,Bulv de Indalecio Prieto 27,28032,19,-3.62140665106483,40.3998524460189
255,3560,1826,INDALECIO PRIETO-LOS PINILLAS,130,Bulv de Indalecio Prieto 27,28032,19,-3.62140665106483,40.3998524460189
256,3560,1826,INDALECIO PRIETO-LOS PINILLAS,N8,Bulv de Indalecio Prieto 27,28032,19,-3.62140665106483,40.3998524460189
257,3561,1828,INDALECIO PRIETO-JUGLARES,8,Bulv de Indalecio Prieto 13,28032,19,-3.62054312525963,40.4019471834418
258,3561,1828,INDALECIO PRIETO-JUGLARES,71,Bulv de Indalecio Prieto 13,28032,19,-3.62054312525963,40.4019471834418
259,3561,1828,INDALECIO PRIETO-JUGLARES,130,Bulv de Indalecio Prieto 13,28032,19,-3.62054312525963,40.4019471834418
260,3561,1828,INDALECIO PRIETO-JUGLARES,N8,Bulv de Indalecio Prieto 13,28032,19,-3.62054312525963,40.4019471834418
261,3565,832,PZA.CORR.ALONSO AGUILAR,20,Avda de Moratalaz 40,28030,14,-3.65924858186906,40.407246922466
262,3566,4361,JUAN ESPLANDIU Nº 9,215,Calle de Juan Esplandiu 18,28007,3,-3.66221842235048,40.4185633764595
263,3568,4365,JUAN ESPLANDIU Nº 4,215,Calle de Juan Esplandiu 4,28007,3,-3.6627939390962,40.4166591745205
264,3501,5211,Pº ALBERTO PALACIOS-Pº FERROVIARIOS,22,Paseo de Alberto Palacios 84,28021,17,-3.7164775070983,40.3435550252005
265,3501,5211,Pº ALBERTO PALACIOS-Pº FERROVIARIOS,N14,Paseo de Alberto Palacios 84,28021,17,-3.7164775070983,40.3435550252005
266,3573,3528,GASCUEÑA Nº35,77,Calle de Gascueña 33,28022,20,-3.57081568226947,40.44807250959301
267,3573,3528,GASCUEÑA Nº35,167,Calle de Gascueña 33,28022,20,-3.57081568226947,40.44807250959301
268,3575,4973,DR.GARCIA TAPIA-M40,100,Avda del Doctor García Tapia 232,28030,14,-3.62562735407988,40.4063162695176
269,3429,1518,JOAQUIN LORENZO-ISLA MALAITA,42,Calle de Joaquín Lorenzo 2,28035,8,-3.72276724923172,40.472944430271305
270,3431,1659,ISLA MALAITA-JOAQUIN LORENZO,137,Calle de la Isla Malaita 2,28035,8,-3.72221409053698,40.47299743195
271,3432,1661,ISLA MALAITA-CESAR MANRIQUE,137,Calle de la Isla Malaita 10,28035,8,-3.72126549045879,40.4743051391968
272,3439,3238,SAN GERMAN-ORENSE,126,Calle del General Yagüe 26,28020,6,-3.69498678567451,40.4565560591437
273,1434,2647,BRAVO MURILLO-LOPE DE HARO,66,Calle de Bravo Murillo 204,28020,6,-3.70180254835036,40.4568212504512
274,1434,2647,BRAVO MURILLO-LOPE DE HARO,124,Calle de Bravo Murillo 204,28020,6,-3.70180254835036,40.4568212504512
275,1434,2647,BRAVO MURILLO-LOPE DE HARO,126,Calle de Bravo Murillo 204,28020,6,-3.70180254835036,40.4568212504512
276,1435,4083,BRAVO MURILLO-FRANCISCO MEDRANO,66,Calle de Bravo Murillo 238,28020,6,-3.69998464834576,40.4589808969585
277,1435,4083,BRAVO MURILLO-FRANCISCO MEDRANO,124,Calle de Bravo Murillo 238,28020,6,-3.69998464834576,40.4589808969585
278,1435,4083,BRAVO MURILLO-FRANCISCO MEDRANO,N23,Calle de Bravo Murillo 238,28020,6,-3.69998464834576,40.4589808969585
279,1441,1490,SINESIO DELGADO-HOSPITAL CARLOS III,147,Calle de Sinesio Delgado 6,28029,8,-3.69185525983107,40.4748224797941
280,1442,1776,SINESIO DELGADO-FINISTERRE,147,Calle de Sinesio Delgado 18,28029,8,-3.6994488875486,40.4752633327265
281,1445,1781,MELCHOR FDEZ.ALMAGRO-AV.FERROL,147,Calle de Melchor Fernández Almagro 62,28029,8,-3.70745499572836,40.4762867476826
282,1446,1783,MELCHOR FDEZ.ALMAGRO-AV.BETANZOS,147,Calle de Melchor Fernández Almagro 80,28029,8,-3.71029635270982,40.4756522355096
283,1448,1797,CTRA.VILLAVERDE A VALLECAS-UNANIMIDAD,23,Ctra de Villaverde a Vallecas 46,28021,17,-3.68463212631682,40.3580180875474
284,1448,1797,CTRA.VILLAVERDE A VALLECAS-UNANIMIDAD,130,Ctra de Villaverde a Vallecas 46,28021,17,-3.68463212631682,40.3580180875474
285,1449,1786,MONFORTE DE LEMOS Nº 163,126,Avda de Monforte de Lemos 163,28029,8,-3.71463890591815,40.477179551525495
286,1449,1786,MONFORTE DE LEMOS Nº 163,132,Avda de Monforte de Lemos 163,28029,8,-3.71463890591815,40.477179551525495
287,1449,1786,MONFORTE DE LEMOS Nº 163,137,Avda de Monforte de Lemos 163,28029,8,-3.71463890591815,40.477179551525495
288,1449,1786,MONFORTE DE LEMOS Nº 163,147,Avda de Monforte de Lemos 163,28029,8,-3.71463890591815,40.477179551525495
289,1450,1506,AV.BETANZOS-LA BAÑEZA,42,Avda de Betanzos 45,28029,8,-3.71182317702669,40.476575282958194
290,1450,1506,AV.BETANZOS-LA BAÑEZA,49,Avda de Betanzos 45,28029,8,-3.71182317702669,40.476575282958194
291,1450,1506,AV.BETANZOS-LA BAÑEZA,126,Avda de Betanzos 45,28029,8,-3.71182317702669,40.476575282958194
292,1450,1506,AV.BETANZOS-LA BAÑEZA,128,Avda de Betanzos 45,28029,8,-3.71182317702669,40.476575282958194
293,1450,1506,AV.BETANZOS-LA BAÑEZA,147,Avda de Betanzos 45,28029,8,-3.71182317702669,40.476575282958194
294,3664,5083,EMBAJADORES-CAJA MÁGICA,180,Calle de los Embajadores 324,28053,13,-3.68012647722494,40.3699952364852
295,3664,5083,EMBAJADORES-CAJA MÁGICA,T32,Calle de los Embajadores 324,28053,13,-3.68012647722494,40.3699952364852
296,3141,3365,AV. PLANETARIO-MENESES,148,Avda del Planetario 13,28045,2,-3.68239351402413,40.393892056277
297,3141,3365,AV. PLANETARIO-MENESES,156,Avda del Planetario 13,28045,2,-3.68239351402413,40.393892056277
298,3141,3365,AV. PLANETARIO-MENESES,N13,Avda del Planetario 13,28045,2,-3.68239351402413,40.393892056277
299,3009,1742,LA MASO-SALOU,134,Calle de La Maso 78,28034,8,-3.7143498405683,40.4867938708718
300,3663,5084,EMBAJADORES-CAJA MÁGICA,T32,Calle de los Embajadores 324,28053,13,-3.68007008385097,40.370171245397
301,3014,1737,MONFORTE DE LEMOS-PARQUE BOMBEROS,134,Avda de Monforte de Lemos 75,28029,8,-3.70050740452416,40.4799596029444
302,3014,1737,MONFORTE DE LEMOS-PARQUE BOMBEROS,137,Avda de Monforte de Lemos 75,28029,8,-3.70050740452416,40.4799596029444
303,3018,3269,SAN MODESTO-HOSPITAL RAMON Y CAJAL,135,Calle de San Modesto SN,28034,8,-3.69314564817848,40.4859948621954
304,3019,3270,HOSPITAL RAMON Y CAJAL,125,Calle de San Modesto 50,28034,8,-3.6936634924841,40.4879106635133
305,3019,3270,HOSPITAL RAMON Y CAJAL,135,Calle de San Modesto 50,28034,8,-3.6936634924841,40.4879106635133
306,3019,3270,HOSPITAL RAMON Y CAJAL,165,Calle de San Modesto 50,28034,8,-3.6936634924841,40.4879106635133
307,3019,3270,HOSPITAL RAMON Y CAJAL,166,Calle de San Modesto 50,28034,8,-3.6936634924841,40.4879106635133
308,3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,125,Calle de Antoniorrobles 1,28034,8,-3.69333619202926,40.4863450696375
309,3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,135,Calle de Antoniorrobles 1,28034,8,-3.69333619202926,40.4863450696375
310,3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,165,Calle de Antoniorrobles 1,28034,8,-3.69333619202926,40.4863450696375
311,3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,166,Calle de Antoniorrobles 1,28034,8,-3.69333619202926,40.4863450696375
312,247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,6,Paseo de la Chopera 12,28045,2,-3.69832805468854,40.393378155015
313,247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,18,Paseo de la Chopera 12,28045,2,-3.69832805468854,40.393378155015
314,247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,78,Paseo de la Chopera 12,28045,2,-3.69832805468854,40.393378155015
315,247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,148,Paseo de la Chopera 12,28045,2,-3.69832805468854,40.393378155015
316,247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,N12,Paseo de la Chopera 12,28045,2,-3.69832805468854,40.393378155015
317,247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,N14,Paseo de la Chopera 12,28045,2,-3.69832805468854,40.393378155015
318,3025,1454,CARAMUEL-ANTILLON,138,Calle de Caramuel 32,28011,10,-3.72727636563045,40.4106505249401
319,3025,1454,CARAMUEL-ANTILLON,N18,Calle de Caramuel 32,28011,10,-3.72727636563045,40.4106505249401
320,3026,1457,CARAMUEL-DOÑA MENCIA,138,Calle de Caramuel 42,28011,10,-3.72845071191566,40.4095350310661
321,3028,1461,SEPULVEDA-GOTARRENDURA,138,Calle de Sepúlveda 20,28011,10,-3.73698730183922,40.4040755868941
322,5840,5776,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,62,Calle de Guillermo de Osma 14,28045,2,-3.69737620900941,40.3939874984694
323,5832,4152,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,62,Calle de Guillermo de Osma 29,28045,2,-3.69762367121702,40.3937742948437
324,3035,1474,SEPULVEDA-CONC.FCO.J.JIMENEZ M.,138,Calle de Sepúlveda 216,28011,10,-3.75474716113971,40.4007224375292
325,3035,1474,SEPULVEDA-CONC.FCO.J.JIMENEZ M.,N18,Calle de Sepúlveda 216,28011,10,-3.75474716113971,40.4007224375292
326,3042,652,RAFAEL FINAT-OSA DE LA VEGA,139,Calle de Rafael Finat 117,28044,10,-3.77292607250497,40.3752645291805
327,3043,587,BLAS CABRERA-AV. LAS AGUILAS,17,Calle del General Romero Basart SN,28044,10,-3.77541152643337,40.3818785927096
328,3043,587,BLAS CABRERA-AV. LAS AGUILAS,139,Calle del General Romero Basart SN,28044,10,-3.77541152643337,40.3818785927096
329,3047,665,Cº DE LAS CRUCES-MASCARAQUE,139,Cmno de las Cruces 20,28044,11,-3.75571240466114,40.3745267808871
330,3048,666,Cº DE LAS CRUCES-JOSE JORDAN,139,Cmno de las Cruces 48,28044,11,-3.75743167983573,40.3727948129722
331,3049,3332,BALTASAR SANTOS,141,Calle de Baltasar Santos 5,28038,13,-3.6595291703804,40.4027047529701
332,3329,4516,VALDEBERNARDO-HACIENDA PAVONES,8,Calle de Valdebernardo SN,28030,14,-3.6322337457846,40.399442507272
333,3329,4516,VALDEBERNARDO-HACIENDA PAVONES,20,Calle de Valdebernardo SN,28030,14,-3.6322337457846,40.399442507272
334,3331,3524,FUENTELVIEJO-FUENCEMILLÁN,77,Calle de Fuentelviejo 28,28022,20,-3.57068508052129,40.448492072913695
335,3331,3524,FUENTELVIEJO-FUENCEMILLÁN,167,Calle de Fuentelviejo 28,28022,20,-3.57068508052129,40.448492072913695
336,3338,3516,NANCLARES DE OCA-ARCAUTE,77,Calle de Nanclares de Oca 1,28022,20,-3.5801609389809,40.44410264944899
337,3338,3516,NANCLARES DE OCA-ARCAUTE,167,Calle de Nanclares de Oca 1,28022,20,-3.5801609389809,40.44410264944899
338,3341,3530,AV.SEGUNDA-CALLE DIEZ,77,Avda  Segunda 12,28022,20,-3.59431295040143,40.4452381139921
339,3341,3530,AV.SEGUNDA-CALLE DIEZ,N5,Avda  Segunda 12,28022,20,-3.59431295040143,40.4452381139921
340,2982,3294,NURIA-PEÑA SIRIO,133,Calle de Nuria 28,28034,8,-3.70546449729176,40.4920555237474
341,2982,3294,NURIA-PEÑA SIRIO,N23,Calle de Nuria 28,28034,8,-3.70546449729176,40.4920555237474
342,2984,1745,CERRO DEL CASTAÑAR-LA MASO,133,Calle del Cerro del Castañar 70,28034,8,-3.71338105334998,40.491979977585
343,2984,1745,CERRO DEL CASTAÑAR-LA MASO,134,Calle del Cerro del Castañar 70,28034,8,-3.71338105334998,40.491979977585
344,2990,1736,MONFORTE DE LEMOS-PARQUE BOMBEROS,134,Avda de Monforte de Lemos 24,28029,8,-3.70064117690819,40.4802020348529
345,2990,1736,MONFORTE DE LEMOS-PARQUE BOMBEROS,137,Avda de Monforte de Lemos 24,28029,8,-3.70064117690819,40.4802020348529
346,2994,1739,LA MASO-AV.CARDENAL HERRERA ORIA,134,Calle de La Maso 103,28034,8,-3.71421101773562,40.4838848427019
347,2995,1741,LA MASO-SALOU,134,Calle de La Maso 91,28034,8,-3.71416323789093,40.4868265535616
348,2996,1743,LA MASO-HOSPITAL RUBER INTERNACIONAL,134,Calle de La Maso 81,28034,8,-3.71401313051219,40.4892283586902
349,2999,1753,LA MASO-MARBELLA,134,Calle de La Maso 9,28034,8,-3.70741626822376,40.4951066450816
350,2999,1753,LA MASO-MARBELLA,N23,Calle de La Maso 9,28034,8,-3.70741626822376,40.4951066450816
351,3003,1762,COSTA BRAVA-LA MASO,134,Calle de la Costa Brava 31,28034,8,-3.70461671248297,40.4971056827401
352,3003,1762,COSTA BRAVA-LA MASO,178,Calle de la Costa Brava 31,28034,8,-3.70461671248297,40.4971056827401
353,3003,1762,COSTA BRAVA-LA MASO,N23,Calle de la Costa Brava 31,28034,8,-3.70461671248297,40.4971056827401
354,2946,1806,Cº HORMIGUERAS-TORRE DE DON MIGUEL,130,Cmno de las Hormigueras 123,28031,18,-3.6448101951953,40.3743819299626
355,2946,1806,Cº HORMIGUERAS-TORRE DE DON MIGUEL,T31,Cmno de las Hormigueras 123,28031,18,-3.6448101951953,40.3743819299626
356,2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,126,Avda de Santo Ángel de la Guarda 15,28039,9,-3.71249605022178,40.4598415080202
357,2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,127,Avda de Santo Ángel de la Guarda 15,28039,9,-3.71249605022178,40.4598415080202
358,2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,132,Avda de Santo Ángel de la Guarda 15,28039,9,-3.71249605022178,40.4598415080202
359,2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,N21,Avda de Santo Ángel de la Guarda 15,28039,9,-3.71249605022178,40.4598415080202
360,2877,1674,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,127,Avda de Pablo Iglesias 92,28039,6,-3.71193275725039,40.4567548954113
361,2877,1674,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,132,Avda de Pablo Iglesias 92,28039,6,-3.71193275725039,40.4567548954113
362,2877,1674,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,N21,Avda de Pablo Iglesias 92,28039,6,-3.71193275725039,40.4567548954113
363,2879,1682,Cº DEL CHORRILLO,128,Cmno del Chorrillo SN,28039,6,-3.7116392696941,40.4680809718204
364,2880,1683,CNO. DEL CHORRILLO,128,Cmno del Chorrillo SN,28039,6,-3.71154867147333,40.4677391882738
365,2885,126,AV.BURGOS Nº 30,129,Avda de Burgos 30,28036,5,-3.67550097154182,40.4792343478384
366,2885,126,AV.BURGOS Nº 30,150,Avda de Burgos 30,28036,5,-3.67550097154182,40.4792343478384
367,2886,128,AV.SAN LUIS-AV.BURGOS,129,Avda de San Luis SN,28036,5,-3.67495168918952,40.4806429478748
368,2886,128,AV.SAN LUIS-AV.BURGOS,150,Avda de San Luis SN,28036,5,-3.67495168918952,40.4806429478748
369,2888,132,AV.SAN LUIS-SERRANO GALVACHE,129,Avda de San Luis 158,28033,15,-3.67090981959499,40.4774727670749
370,2888,132,AV.SAN LUIS-SERRANO GALVACHE,150,Avda de San Luis 158,28033,15,-3.67090981959499,40.4774727670749
371,2894,137,ARTURO SORIA Nº 329,125,Calle de Arturo Soria 329,28033,15,-3.66725480936662,40.480507385225096
372,2894,137,ARTURO SORIA Nº 329,129,Calle de Arturo Soria 329,28033,15,-3.66725480936662,40.480507385225096
373,2894,137,ARTURO SORIA Nº 329,150,Calle de Arturo Soria 329,28033,15,-3.66725480936662,40.480507385225096
374,2894,137,ARTURO SORIA Nº 329,N1,Calle de Arturo Soria 329,28033,15,-3.66725480936662,40.480507385225096
375,2897,131,AV.SAN LUIS-SERRANO GALVACHE,129,Avda de San Luis 158,28033,15,-3.67084371171107,40.4778695442186
376,2897,131,AV.SAN LUIS-SERRANO GALVACHE,150,Avda de San Luis 158,28033,15,-3.67084371171107,40.4778695442186
377,1774,2224,CONDE DE PEÑALVER-DIEGO DE LEON,56,Calle del Conde de Peñalver 65,28006,4,-3.67515657736347,40.4341553843721
378,1776,1431,DR.ESQUERDO-AV.NAZARET,56,Calle del Doctor Esquerdo 96,28007,3,-3.67004892658997,40.4109597418252
379,1776,1431,DR.ESQUERDO-AV.NAZARET,143,Calle del Doctor Esquerdo 96,28007,3,-3.67004892658997,40.4109597418252
380,1776,1431,DR.ESQUERDO-AV.NAZARET,156,Calle del Doctor Esquerdo 96,28007,3,-3.67004892658997,40.4109597418252
381,1776,1431,DR.ESQUERDO-AV.NAZARET,NC1,Calle del Doctor Esquerdo 96,28007,3,-3.67004892658997,40.4109597418252
382,1777,1433,DR.ESQUERDO-PZA.CONDE CASAL,56,Calle del Doctor Esquerdo 128,28007,3,-3.67036857841666,40.4074218352667
383,1777,1433,DR.ESQUERDO-PZA.CONDE CASAL,143,Calle del Doctor Esquerdo 128,28007,3,-3.67036857841666,40.4074218352667
384,1777,1433,DR.ESQUERDO-PZA.CONDE CASAL,156,Calle del Doctor Esquerdo 128,28007,3,-3.67036857841666,40.4074218352667
385,1779,1436,DR.ESQUERDO-CAVANILLES,56,Calle del Doctor Esquerdo 187,28007,3,-3.67218817466803,40.4040283845395
386,1779,1436,DR.ESQUERDO-CAVANILLES,156,Calle del Doctor Esquerdo 187,28007,3,-3.67218817466803,40.4040283845395
387,1782,2561,SIERRA DEL CADI-AV.ALBUFERA,57,Calle de Sierra de Cadi 2,28018,13,-3.66039085424896,40.3932943615122
388,1782,2561,SIERRA DEL CADI-AV.ALBUFERA,N10,Calle de Sierra de Cadi 2,28018,13,-3.66039085424896,40.3932943615122
