from_node,to_node,edge,from_lat,from_lon,to_lat,to_lon,n_buses,weight
8,6,176,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,178,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,N24,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
5,4,C1,0.7619344543488882,0.4625191334979001,0.5663408061497907,0.4872965949659823,15,0.4166666666666667
5,4,NC1,0.7619344543488882,0.4625191334979001,0.5663408061497907,0.4872965949659823,15,0.4166666666666667
2,12,N13,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
2,13,180,0.3653073013926231,0.33955643941988123,0.26696325658370534,0.6159420785725708,4,0.1111111111111111
9,7,1,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
9,7,44,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
9,7,138,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
9,7,C1,0.6941982800856858,0.1053244214371369,0.625608091707963,0.33250313540794063,11,0.3055555555555556
2,12,47,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
2,12,59,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
2,12,76,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
2,12,85,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
2,12,86,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
2,12,247,0.3653073013926231,0.33955643941988123,0.1902508817347218,0.32813764361222203,15,0.4166666666666667
12,2,55,0.1902508817347218,0.32813764361222203,0.3653073013926231,0.33955643941988123,19,0.5277777777777778
12,2,60,0.1902508817347218,0.32813764361222203,0.3653073013926231,0.33955643941988123,19,0.5277777777777778
12,2,N17,0.1902508817347218,0.32813764361222203,0.3653073013926231,0.33955643941988123,19,0.5277777777777778
5,6,43,0.7619344543488882,0.4625191334979001,0.7862081150631085,0.3524010666583435,14,0.3888888888888889
5,6,150,0.7619344543488882,0.4625191334979001,0.7862081150631085,0.3524010666583435,14,0.3888888888888889
19,4,E3,0.3789761933255464,0.9296509946666194,0.5663408061497907,0.4872965949659823,2,0.05555555555555555
19,4,E5,0.3789761933255464,0.9296509946666194,0.5663408061497907,0.4872965949659823,2,0.05555555555555555
17,12,123,0.0,0.3687250682500106,0.1902508817347218,0.32813764361222203,14,0.3888888888888889
18,17,130,0.17761472009359333,0.8346693261030255,0.0,0.3687250682500106,1,0.027777777777777776
2,3,8,0.3653073013926231,0.33955643941988123,0.4373830921323887,0.47565194693275237,33,0.9166666666666666
2,3,156,0.3653073013926231,0.33955643941988123,0.4373830921323887,0.47565194693275237,33,0.9166666666666666
15,20,109,0.6571836597646771,0.6408239630563045,0.6149020469645202,0.8732434213645446,22,0.6111111111111112
1,9,A,0.48475575215021854,0.3141446623866125,0.6941982800856858,0.1053244214371369,14,0.3888888888888889
1,10,H,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
16,15,73,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
16,15,N3,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
12,17,76,0.1902508817347218,0.32813764361222203,0.0,0.3687250682500106,14,0.3888888888888889
12,17,116,0.1902508817347218,0.32813764361222203,0.0,0.3687250682500106,14,0.3888888888888889
7,1,3,0.625608091707963,0.33250313540794063,0.48475575215021854,0.3141446623866125,17,0.4722222222222222
7,1,147,0.625608091707963,0.33250313540794063,0.48475575215021854,0.3141446623866125,17,0.4722222222222222
13,14,143,0.26696325658370534,0.6159420785725708,0.389993806216278,0.6923223514616834,5,0.1388888888888889
14,15,71,0.389993806216278,0.6923223514616834,0.6571836597646771,0.6408239630563045,3,0.08333333333333333
21,8,166,0.8207179222002614,1.0,1.0,0.3316280850149932,1,0.027777777777777776
15,14,140,0.6571836597646771,0.6408239630563045,0.389993806216278,0.6923223514616834,3,0.08333333333333333
15,4,E2,0.6571836597646771,0.6408239630563045,0.5663408061497907,0.4872965949659823,17,0.4722222222222222
16,15,120,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
16,15,122,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
20,15,146,0.6149020469645202,0.8732434213645446,0.6571836597646771,0.6408239630563045,20,0.5555555555555556
2,13,T32,0.3653073013926231,0.33955643941988123,0.26696325658370534,0.6159420785725708,4,0.1111111111111111
6,5,67,0.7862081150631085,0.3524010666583435,0.7619344543488882,0.4625191334979001,15,0.4166666666666667
6,5,134,0.7862081150631085,0.3524010666583435,0.7619344543488882,0.4625191334979001,15,0.4166666666666667
6,5,135,0.7862081150631085,0.3524010666583435,0.7619344543488882,0.4625191334979001,15,0.4166666666666667
6,5,175,0.7862081150631085,0.3524010666583435,0.7619344543488882,0.4625191334979001,15,0.4166666666666667
6,5,176,0.7862081150631085,0.3524010666583435,0.7619344543488882,0.4625191334979001,15,0.4166666666666667
6,5,178,0.7862081150631085,0.3524010666583435,0.7619344543488882,0.4625191334979001,15,0.4166666666666667
17,12,116,0.0,0.3687250682500106,0.1902508817347218,0.32813764361222203,14,0.3888888888888889
10,9,65,0.3166404474050268,0.0,0.6941982800856858,0.1053244214371369,4,0.1111111111111111
12,2,47,0.1902508817347218,0.32813764361222203,0.3653073013926231,0.33955643941988123,19,0.5277777777777778
12,2,247,0.1902508817347218,0.32813764361222203,0.3653073013926231,0.33955643941988123,19,0.5277777777777778
16,21,73,0.8970853760586778,0.6966178100730135,0.8207179222002614,1.0,14,0.3888888888888889
4,15,48,0.5663408061497907,0.4872965949659823,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
16,15,29,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
18,13,T31,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
15,20,70,0.6571836597646771,0.6408239630563045,0.6149020469645202,0.8732434213645446,22,0.6111111111111112
15,5,70,0.6571836597646771,0.6408239630563045,0.7619344543488882,0.4625191334979001,18,0.5
10,11,121,0.3166404474050268,0.0,0.2180621229925663,0.11977590928297571,12,0.3333333333333333
10,11,131,0.3166404474050268,0.0,0.2180621229925663,0.11977590928297571,12,0.3333333333333333
10,11,139,0.3166404474050268,0.0,0.2180621229925663,0.11977590928297571,12,0.3333333333333333
20,16,114,0.6149020469645202,0.8732434213645446,0.8970853760586778,0.6966178100730135,8,0.2222222222222222
20,16,115,0.6149020469645202,0.8732434213645446,0.8970853760586778,0.6966178100730135,8,0.2222222222222222
8,6,49,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,9,126,1.0,0.3316280850149932,0.6941982800856858,0.1053244214371369,11,0.3055555555555556
8,6,128,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
8,6,N22,1.0,0.3316280850149932,0.7862081150631085,0.3524010666583435,15,0.4166666666666667
13,18,N25,0.26696325658370534,0.6159420785725708,0.17761472009359333,0.8346693261030255,13,0.3611111111111111
18,13,54,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
18,13,58,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
18,13,103,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
18,13,142,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
18,13,143,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
18,13,N25,0.17761472009359333,0.8346693261030255,0.26696325658370534,0.6159420785725708,10,0.2777777777777778
12,2,E1,0.1902508817347218,0.32813764361222203,0.3653073013926231,0.33955643941988123,19,0.5277777777777778
20,15,114,0.6149020469645202,0.8732434213645446,0.6571836597646771,0.6408239630563045,20,0.5555555555555556
20,15,N4,0.6149020469645202,0.8732434213645446,0.6571836597646771,0.6408239630563045,20,0.5555555555555556
16,15,115,0.8970853760586778,0.6966178100730135,0.6571836597646771,0.6408239630563045,17,0.4722222222222222
21,16,104,0.8207179222002614,1.0,0.8970853760586778,0.6966178100730135,16,0.4444444444444444
21,16,112,0.8207179222002614,1.0,0.8970853760586778,0.6966178100730135,16,0.4444444444444444
21,16,122,0.8207179222002614,1.0,0.8970853760586778,0.6966178100730135,16,0.4444444444444444
2,1,36,0.3653073013926231,0.33955643941988123,0.48475575215021854,0.3141446623866125,19,0.5277777777777778
2,1,41,0.3653073013926231,0.33955643941988123,0.48475575215021854,0.3141446623866125,19,0.5277777777777778
2,1,119,0.3653073013926231,0.33955643941988123,0.48475575215021854,0.3141446623866125,19,0.5277777777777778
2,11,50,0.3653073013926231,0.33955643941988123,0.2180621229925663,0.11977590928297571,15,0.4166666666666667
7,1,40,0.625608091707963,0.33250313540794063,0.48475575215021854,0.3141446623866125,17,0.4722222222222222
5,16,173,0.7619344543488882,0.4625191334979001,0.8970853760586778,0.6966178100730135,3,0.08333333333333333
5,16,174,0.7619344543488882,0.4625191334979001,0.8970853760586778,0.6966178100730135,3,0.08333333333333333
5,16,176,0.7619344543488882,0.4625191334979001,0.8970853760586778,0.6966178100730135,3,0.08333333333333333
17,12,23,0.0,0.3687250682500106,0.1902508817347218,0.32813764361222203,14,0.3888888888888889
17,18,130,0.0,0.3687250682500106,0.17761472009359333,0.8346693261030255,1,0.027777777777777776
13,19,130,0.26696325658370534,0.6159420785725708,0.3789761933255464,0.9296509946666194,2,0.05555555555555555
19,13,130,0.3789761933255464,0.9296509946666194,0.26696325658370534,0.6159420785725708,1,0.027777777777777776
11,12,116,0.2180621229925663,0.11977590928297571,0.1902508817347218,0.32813764361222203,13,0.3611111111111111
11,12,121,0.2180621229925663,0.11977590928297571,0.1902508817347218,0.32813764361222203,13,0.3611111111111111
11,12,131,0.2180621229925663,0.11977590928297571,0.1902508817347218,0.32813764361222203,13,0.3611111111111111
11,12,155,0.2180621229925663,0.11977590928297571,0.1902508817347218,0.32813764361222203,13,0.3611111111111111
8,9,83,1.0,0.3316280850149932,0.6941982800856858,0.1053244214371369,11,0.3055555555555556
8,9,133,1.0,0.3316280850149932,0.6941982800856858,0.1053244214371369,11,0.3055555555555556
10,11,25,0.3166404474050268,0.0,0.2180621229925663,0.11977590928297571,12,0.3333333333333333
4,5,43,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
4,5,122,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
3,1,C1,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,14,20,0.4373830921323887,0.47565194693275237,0.389993806216278,0.6923223514616834,4,0.1111111111111111
3,14,30,0.4373830921323887,0.47565194693275237,0.389993806216278,0.6923223514616834,4,0.1111111111111111
3,14,32,0.4373830921323887,0.47565194693275237,0.389993806216278,0.6923223514616834,4,0.1111111111111111
3,14,N8,0.4373830921323887,0.47565194693275237,0.389993806216278,0.6923223514616834,4,0.1111111111111111
1,10,25,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
1,10,33,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
1,10,39,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
1,10,138,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
1,10,N18,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
1,10,N19,0.48475575215021854,0.3141446623866125,0.3166404474050268,0.0,9,0.25
1,2,41,0.48475575215021854,0.3141446623866125,0.3653073013926231,0.33955643941988123,36,1.0
1,2,62,0.48475575215021854,0.3141446623866125,0.3653073013926231,0.33955643941988123,36,1.0
1,2,C2,0.48475575215021854,0.3141446623866125,0.3653073013926231,0.33955643941988123,36,1.0
1,2,NC2,0.48475575215021854,0.3141446623866125,0.3653073013926231,0.33955643941988123,36,1.0
4,5,N2,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
3,1,10,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,1,34,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,1,N12,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,1,N13,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,1,N14,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,1,N15,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,1,N17,0.4373830921323887,0.47565194693275237,0.48475575215021854,0.3141446623866125,14,0.3888888888888889
3,4,N26,0.4373830921323887,0.47565194693275237,0.5663408061497907,0.4872965949659823,36,1.0
20,15,159,0.6149020469645202,0.8732434213645446,0.6571836597646771,0.6408239630563045,20,0.5555555555555556
15,5,114,0.6571836597646771,0.6408239630563045,0.7619344543488882,0.4625191334979001,18,0.5
15,5,N4,0.6571836597646771,0.6408239630563045,0.7619344543488882,0.4625191334979001,18,0.5
5,4,43,0.7619344543488882,0.4625191334979001,0.5663408061497907,0.4872965949659823,15,0.4166666666666667
3,2,24,0.4373830921323887,0.47565194693275237,0.3653073013926231,0.33955643941988123,14,0.3888888888888889
3,2,54,0.4373830921323887,0.47565194693275237,0.3653073013926231,0.33955643941988123,14,0.3888888888888889
3,2,57,0.4373830921323887,0.47565194693275237,0.3653073013926231,0.33955643941988123,14,0.3888888888888889
3,2,141,0.4373830921323887,0.47565194693275237,0.3653073013926231,0.33955643941988123,14,0.3888888888888889
1,7,37,0.48475575215021854,0.3141446623866125,0.625608091707963,0.33250313540794063,13,0.3611111111111111
11,2,50,0.2180621229925663,0.11977590928297571,0.3653073013926231,0.33955643941988123,11,0.3055555555555556
20,15,167,0.6149020469645202,0.8732434213645446,0.6571836597646771,0.6408239630563045,20,0.5555555555555556
4,5,9,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
4,5,19,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
4,5,51,0.5663408061497907,0.4872965949659823,0.7619344543488882,0.4625191334979001,24,0.6666666666666666
15,5,9,0.6571836597646771,0.6408239630563045,0.7619344543488882,0.4625191334979001,18,0.5
15,5,72,0.6571836597646771,0.6408239630563045,0.7619344543488882,0.4625191334979001,18,0.5
